period,ngram,baseline_freq,period_freq,delta
2006-10,the,0.02631578947368421,0.045838359469240045,0.019522569995555836
2006-10,to,0.04576659038901602,0.027291917973462,-0.018474672415554016
2006-10,that,0.030892448512585814,0.015983112183353437,-0.014909336329232376
2006-10,and,0.03318077803203661,0.020355850422195416,-0.012824927609841195
2006-10,say,0.009153318077803204,0.0010554885404101327,-0.008097829537393072
2006-10,i'm,0.011441647597254004,0.003468033775633293,-0.007973613821620712
2006-10,me,0.012585812356979404,0.004975874547647768,-0.007609937809331636
2006-10,will,0.008009153318077803,0.0007539203860072376,-0.007255232932070566
2006-10,she,0.006864988558352402,0.00015078407720144752,-0.006714204481150955
2006-10,our,0.006864988558352402,0.0006031363088057901,-0.006261852249546613
2006-10,on,0.003432494279176201,0.009348612786489748,0.005916118507313547
2006-10,it's,0.0011441647597254005,0.006785283474065138,0.005641118714339738
2006-10,things,0.006864988558352402,0.0013570566948130278,-0.005507931863539374
2006-10,catherine,0.005720823798627002,0.0004523522316043426,-0.005268471567022659
2006-10,her,0.005720823798627002,0.0006031363088057901,-0.005117687489821212
2006-10,friends,0.004576659038901602,0.00030156815440289503,-0.0042750908844987065
2006-10,my,0.010297482837528604,0.006031363088057901,-0.004266119749470703
2006-10,have,0.006864988558352402,0.0030156815440289505,-0.003849307014323452
2006-10,want,0.004576659038901602,0.0009047044632086852,-0.003671954575692917
2006-10,be,0.010297482837528604,0.0066344993968636915,-0.0036629834406649124
2006-10,one,0.0,0.0036188178528347406,0.0036188178528347406
2006-10,blog,0.004576659038901602,0.0010554885404101327,-0.003521170498491469
2006-10,relationship,0.003432494279176201,0.0,-0.003432494279176201
2006-10,entry,0.003432494279176201,0.0,-0.003432494279176201
2006-10,electronic,0.003432494279176201,0.0,-0.003432494279176201
2006-10,shared,0.003432494279176201,0.0,-0.003432494279176201
2006-10,badly,0.003432494279176201,0.0,-0.003432494279176201
2006-10,asshole,0.003432494279176201,0.0,-0.003432494279176201
2006-10,ended,0.003432494279176201,0.0,-0.003432494279176201
2006-10,or,0.002288329519450801,0.005579010856453559,0.003290681337002758
2006-11,the,0.02631578947368421,0.04569781803211198,0.019382028558427772
2006-11,that,0.030892448512585814,0.015781528749828463,-0.01511091976275735
2006-11,to,0.04576659038901602,0.03403320982571703,-0.011733380563298985
2006-11,and,0.03318077803203661,0.022231370934540962,-0.010949407097495648
2006-11,me,0.012585812356979404,0.002881844380403458,-0.009703967976575946
2006-11,say,0.009153318077803204,0.0013723068478111707,-0.007781011229992033
2006-11,she,0.006864988558352402,0.0006861534239055853,-0.006178835134446817
2006-11,it's,0.0011441647597254005,0.007135995608618087,0.005991830848892687
2006-11,i'm,0.011441647597254004,0.005626458076025799,-0.005815189521228205
2006-11,things,0.006864988558352402,0.0010978454782489364,-0.005767143080103466
2006-11,catherine,0.005720823798627002,0.00013723068478111705,-0.005583593113845885
2006-11,will,0.008009153318077803,0.0027446136956223413,-0.0052645396224554625
2006-11,our,0.006864988558352402,0.0016467682173734047,-0.005218220340978998
2006-11,her,0.005720823798627002,0.0006861534239055853,-0.005034670374721417
2006-11,but,0.008009153318077803,0.01303691505420612,0.005027761736128317
2006-11,want,0.004576659038901602,0.00013723068478111705,-0.004439428354120485
2006-11,friends,0.004576659038901602,0.0002744613695622341,-0.004302197669339368
2006-11,blog,0.004576659038901602,0.0002744613695622341,-0.004302197669339368
2006-11,by,0.0011441647597254005,0.005351996706463565,0.004207831946738165
2006-11,my,0.010297482837528604,0.006312611499931385,-0.003984871337597219
2006-11,is,0.006864988558352402,0.010566762728146013,0.0037017741697936103
2006-11,down,0.004576659038901602,0.0009606147934678194,-0.0036160442454337824
2006-11,with,0.004576659038901602,0.008096610402085907,0.003519951363184305
2006-11,know,0.004576659038901602,0.0010978454782489364,-0.0034788135606526657
2006-11,an,0.006864988558352402,0.0034307671195279266,-0.0034342214388244758
2006-11,bad,0.003432494279176201,0.0,-0.003432494279176201
2006-11,site,0.003432494279176201,0.0,-0.003432494279176201
2006-11,badly,0.003432494279176201,0.0,-0.003432494279176201
2006-11,ended,0.003432494279176201,0.0,-0.003432494279176201
2006-11,also,0.004576659038901602,0.0012350761630300535,-0.003341582875871548
2006-12,the,0.02631578947368421,0.04413714718696723,0.01782135771328302
2006-12,that,0.030892448512585814,0.01704868346277704,-0.013843765049808773
2006-12,and,0.03318077803203661,0.02121613942034476,-0.01196463861169185
2006-12,to,0.04576659038901602,0.03561280545557871,-0.010153784933437306
2006-12,it,0.011441647597254004,0.01932184125781398,0.007880193660559977
2006-12,say,0.009153318077803204,0.0015154385300246258,-0.007637879547778578
2006-12,you,0.010297482837528604,0.0030308770600492516,-0.007266605777479352
2006-12,will,0.008009153318077803,0.0015154385300246258,-0.006493714788053178
2006-12,she,0.006864988558352402,0.00037885963250615644,-0.006486128925846246
2006-12,me,0.012585812356979404,0.006251183936351582,-0.006334628420627823
2006-12,but,0.008009153318077803,0.014207236218980868,0.0061980829009030645
2006-12,our,0.006864988558352402,0.0009471490812653912,-0.005917839477087011
2006-12,catherine,0.005720823798627002,0.0,-0.005720823798627002
2006-12,on,0.003432494279176201,0.008903201363894678,0.005470707084718477
2006-12,things,0.006864988558352402,0.0015154385300246258,-0.0053495500283277765
2006-12,her,0.005720823798627002,0.00037885963250615644,-0.005341964166120846
2006-12,i've,0.0,0.0051146050388331124,0.0051146050388331124
2006-12,one,0.0,0.0051146050388331124,0.0051146050388331124
2006-12,want,0.004576659038901602,0.00018942981625307822,-0.004387229222648524
