period,mean_rarity,median_rarity,rare_word_ratio,std_rarity,word_count
2012-08,2.3831955790485346,2.2300000000000004,0.04132628543969245,1.4047201012664863,2081
2012-09,2.3598421052631577,2.135,0.0412280701754386,1.4042070783644773,1140
2012-10,2.2656073619631902,2.0700000000000003,0.044171779141104296,1.3547384119651207,815
2012-11,2.4200091019417473,2.285,0.04520631067961165,1.453717979775644,3296
2012-12,2.4414262205156336,2.38,0.047723532638507954,1.4321310666679765,1823
2013-01,2.378433382137628,2.29,0.043923865300146414,1.414203877350731,4098
2013-02,2.319052132701422,2.24,0.03317535545023697,1.3164061561305065,211
2013-03,2.4167864923747278,2.26,0.05410312273057371,1.4984764788310314,2754
2013-04,2.314737516005122,2.125,0.03713188220230474,1.369436770861073,1562
2013-05,2.4530275482093664,2.3899999999999997,0.05537190082644628,1.4915216061862582,3630
