period,emdash_per_1k,exclamation_per_1k,question_per_1k,semicolon_per_1k,colon_per_1k,comma_per_1k,ellipsis_per_1k,parentheses_per_1k,quotes_per_1k,total_words
2014-Q3,1.7158544955387782,2.40219629375429,0.6863417982155113,1.3726835964310227,1.3726835964310227,46.32807137954701,0.0,8.236101578586137,29.512697323266988,2914
2014-Q4,5.436629289840299,1.868841318382603,2.5484199796126403,0.8494733265375467,7.81515460414543,45.191980971797484,1.6989466530750934,12.572205232755692,31.77030241250425,5886
2015-Q1,5.897219882055602,0.8424599831508003,1.2636899747262005,3.7910699241786014,3.369839932603201,39.17438921651221,0.0,6.739679865206402,28.64363942712721,2374
2015-Q2,3.6284470246734397,0.0,5.805515239477503,6.531204644412191,5.079825834542816,29.027576197387518,0.7256894049346879,2.9027576197387517,36.284470246734394,1378
2015-Q3,1.9342359767891684,0.6447453255963894,3.8684719535783367,0.6447453255963894,3.8684719535783367,43.84268214055448,0.0,6.447453255963894,30.947775628626694,1551
2015-Q4,2.684563758389262,0.0,0.6711409395973155,0.6711409395973155,4.026845637583893,52.348993288590606,0.0,4.697986577181208,18.79194630872483,1490
2016-Q2,1.7447657028913262,1.7447657028913262,1.7447657028913262,0.7477567298105683,2.991026919242273,46.610169491525426,0.0,3.988035892323031,29.411764705882355,4012
2016-Q3,1.1243534967393747,0.0,0.8994827973914998,2.9233190915223743,4.7222846863053745,41.82595007870474,0.0,3.1481897908702496,26.085001124353496,4447
2016-Q4,5.807200929152149,2.3228803716608595,0.0,2.3228803716608595,4.645760743321719,25.551684088269454,1.1614401858304297,16.260162601626018,41.81184668989547,861
2017-Q1,0.0,8.0,0.0,0.0,16.0,40.0,0.0,0.0,8.0,125
2017-Q2,2.4281667341157425,0.4046944556859571,3.6422501011736137,2.4281667341157425,5.2610279239174425,34.80372318899231,1.2140833670578712,7.284500202347227,21.04411169566977,2471
2017-Q4,5.706134094151213,2.8530670470756063,4.279600570613409,2.8530670470756063,4.279600570613409,51.35520684736091,0.0,5.706134094151213,24.251069900142653,701
2018-Q1,4.368932038834951,0.970873786407767,4.854368932038835,1.941747572815534,4.854368932038835,39.320388349514566,0.0,2.912621359223301,36.89320388349515,2060
2020-Q3,7.369875633348688,1.6121602947950255,2.5333947489636115,0.921234454168586,31.782588668816217,37.309995393827734,1.842468908337172,2.763703362505758,4.145555043758637,4342
2021-Q4,7.697241821680565,0.4276245456489203,1.2828736369467608,1.9243104554201413,5.772931366260424,42.33483001924311,0.4276245456489203,6.414368184733804,15.39448364336113,4677
2022-Q1,3.5599857600569598,1.6019935920256319,4.449982200071199,1.0679957280170878,50.01779992880028,32.57386970452118,0.17799928800284798,5.339978640085439,14.061943752224991,5618
2022-Q2,5.714285714285714,2.0408163265306123,5.3061224489795915,2.0408163265306123,5.714285714285714,44.48979591836735,0.40816326530612246,4.8979591836734695,32.244897959183675,2450
2022-Q3,2.452984464431725,1.6353229762878168,0.8176614881439084,5.723630417007358,4.90596892886345,43.336058871627145,0.0,9.8119378577269,40.883074407195416,1223
2022-Q4,4.871447902571042,2.706359945872801,5.953991880920162,2.165087956698241,5.953991880920162,54.12719891745602,0.2706359945872801,3.7889039242219216,26.25169147496617,3695
2023-Q1,3.8369304556354917,2.158273381294964,5.5155875299760195,1.1990407673860912,4.796163069544365,35.01199040767386,0.23980815347721823,7.6738609112709835,30.215827338129497,4170
2023-Q2,5.405405405405405,2.494802494802495,3.7422037422037424,2.9106029106029108,3.3264033264033266,37.00623700623701,0.0,6.652806652806653,42.82744282744283,2405
2023-Q4,3.004807692307692,3.605769230769231,2.4038461538461537,0.0,3.605769230769231,44.47115384615385,0.0,7.211538461538462,26.44230769230769,1664
2024-Q1,2.044989775051125,3.067484662576687,3.067484662576687,0.0,10.224948875255624,33.74233128834356,3.067484662576687,4.08997955010225,16.359918200409,978
2024-Q2,9.851301115241634,1.1152416356877324,2.7881040892193307,2.044609665427509,10.966542750929367,42.93680297397769,0.18587360594795538,10.03717472118959,27.32342007434944,5380
2024-Q3,5.176876617773943,1.5099223468507335,2.8041415012942195,0.4314063848144953,6.039689387402934,48.748921484037965,0.0,4.745470232959448,31.492666091458155,4636
2024-Q4,4.476093591047813,1.424211597151577,2.034587995930824,1.2207527975584944,4.069175991861648,56.96846388606308,0.4069175991861648,7.731434384537132,23.194303153611393,4915
2025-Q1,7.776049766718507,4.665629860031104,1.166407465007776,0.38880248833592534,8.942457231726284,47.82270606531882,0.38880248833592534,5.443234836702954,30.326594090202178,2572
2025-Q2,4.26098535286285,2.663115845539281,2.396804260985353,0.2663115845539281,2.9294274300932095,48.20239680426099,0.0,9.587217043941411,25.5659121171771,3755
2025-Q4,8.06118230673832,2.4803637866887143,1.4468788755684168,0.8267879288962381,3.3071517155849524,44.439851178172795,0.0,3.3071517155849524,24.803637866887144,4838
