period,ngram,baseline_freq,period_freq,delta
2007,return,0.0,0.0045181170549010675,0.0045181170549010675
2007,case,0.00039856516540454366,0.0048847186580399694,0.004486153492635426
2007,break,0.0002989238740534077,0.004478484449156321,0.004179560575102914
2007,the,0.044489836588282185,0.047648300256621125,0.00315846366833894
2007,i'm,0.006028298126743723,0.003348955185431054,-0.002679342941312669
2007,my,0.007423276205659625,0.005072973535327514,-0.0023503026703321113
2007,but,0.012305699481865285,0.01025493673645308,-0.0020507627454122053
2007,is,0.009117178158628936,0.010978231791294698,0.0018610536326657615
2007,for,0.007871662016739736,0.009640631347409515,0.0017689693306697785
2007,was,0.0061777600637704265,0.004627106720699119,-0.0015506533430713074
2007,their,0.0014447987245914708,0.0029427209765474057,0.001497922251955935
2007,pretty,0.003437624551614189,0.002031171044418243,-0.001406453507195946
2007,if,0.003238341968911917,0.004617198569262932,0.0013788566003510153
2007,and,0.021821442805898764,0.02050987347290616,-0.0013115693329926043
2007,were,0.002241929055400558,0.0009511825378739089,-0.001290746517526649
2007,from,0.005131526504583499,0.003874087211548941,-0.001257439293034558
2007,not,0.0051813471502590676,0.003933536120166061,-0.0012478110300930068
2007,don't,0.0029394180948585096,0.001852824318566885,-0.0010865937762916246
2007,me,0.004882423276205659,0.003814638302931822,-0.0010677849732738374
2007,can,0.0024910322837783977,0.0035372100627185984,0.0010461777789402007
2007,this,0.009814667198086888,0.008778622172461285,-0.0010360450256256034
2007,on,0.007871662016739736,0.006846532642404907,-0.0010251293743348293
2007,url,0.00019928258270227183,0.0011196211122890803,0.0009203385295868085
2007,of,0.024511757672379435,0.02361112487243255,-0.0009006327999468849
2007,anyway,0.0012953367875647669,0.00040623420888364855,-0.0008891025786811183
2007,i've,0.0025906735751295338,0.0017240183498964598,-0.000866655225233074
2007,mt,4.982064567556796e-05,0.0009115499321291627,0.0008617292864535948
2007,when,0.002640494220805102,0.0018032835613859522,-0.0008372106594191496
2007,you,0.006377042646472699,0.007213134245543809,0.0008360915990711102
2007,php,9.964129135113592e-05,0.0009016417806929761,0.0008020004893418401
2008,the,0.044489836588282185,0.04945597226902893,0.004966135680746747
2008,my,0.007423276205659625,0.004284820181984498,-0.0031384560236751274
2008,is,0.009117178158628936,0.01215637186461894,0.0030391937059900034
2008,i'm,0.006028298126743723,0.0031895431129940785,-0.0028387550137496443
2008,but,0.012305699481865285,0.010531510278754033,-0.0017741892031112524
2008,their,0.0014447987245914708,0.0030812190072697513,0.0016364202826782805
2008,for,0.007871662016739736,0.009388089162775023,0.001516427146035287
2008,as,0.004982064567556795,0.006427230272976746,0.0014451657054199507
2008,this,0.009814667198086888,0.008377064176014635,-0.0014376030220722529
2008,pretty,0.003437624551614189,0.0021303740792451013,-0.0013072504723690877
2008,from,0.005131526504583499,0.0038876317943286314,-0.0012438947102548677
2008,was,0.0061777600637704265,0.004934764816330461,-0.0012429952474399654
2008,to,0.03273216420884815,0.0339295171152087,0.0011973529063605548
2008,can,0.0024910322837783977,0.0036348755476385344,0.0011438432638601367
2008,me,0.004882423276205659,0.0037431996533628616,-0.0011392236228427977
2008,and,0.021821442805898764,0.022952674401810216,0.001131231595911452
2008,will,0.0019928258270227183,0.0031173270425111934,0.0011245012154884751
2008,on,0.007871662016739736,0.006752202590149728,-0.0011194594265900078
2008,that,0.01683937823834197,0.01790958547975543,0.0010702072414134588
2008,you,0.006377042646472699,0.007438255259737133,0.0010612126132644346
2008,which,0.00219210840972499,0.0032015791247412256,0.0010094707150162356
2008,if,0.003238341968911917,0.004236676134995908,0.0009983341660839908
2008,less,0.0002989238740534077,0.0012878532569447789,0.000988929382891371
2008,has,0.0016939019529693105,0.002611814549131,0.0009179125961616894
2008,don't,0.0029394180948585096,0.002022049973520774,-0.0009173681213377354
2008,i've,0.0025906735751295338,0.0016850416446006452,-0.0009056319305288886
2008,it,0.013252291749701077,0.0123489480525733,-0.0009033436971277765
2008,in,0.012754085292945397,0.011879543594434548,-0.0008745416985108494
2008,are,0.004035472299721004,0.0048986567810890185,0.0008631844813680144
2008,were,0.002241929055400558,0.001444321409657696,-0.000797607645742862
2009,the,0.044489836588282185,0.052357743640364406,0.00786790705208222
2009,is,0.009117178158628936,0.013552141814218438,0.004434963655589501
2009,my,0.007423276205659625,0.004030682542620355,-0.0033925936630392704
2009,i'm,0.006028298126743723,0.00304357661381537,-0.0029847215129283526
2009,for,0.007871662016739736,0.010775906389454418,0.0029042443727146823
2009,that,0.01683937823834197,0.019392518559647933,0.0025531403213059634
2009,was,0.0061777600637704265,0.004195200197421186,-0.0019825598663492407
2009,of,0.024511757672379435,0.026405083595533344,0.0018933259231539087
2009,but,0.012305699481865285,0.01046743578670286,-0.0018382636951624256
2009,pretty,0.003437624551614189,0.0018713883233594504,-0.0015662362282547386
2009,in,0.012754085292945397,0.011310588767557118,-0.0014434965253882787
2009,up,0.0038860103626943004,0.002652847183663397,-0.0012331631790309036
2009,be,0.007772020725388601,0.008986776893495384,0.0012147561681067828
2009,so,0.004334396173774412,0.0031258354412157857,-0.0012085607325586266
2009,me,0.004882423276205659,0.0036810825261685896,-0.0012013407500370697
2009,were,0.002241929055400558,0.0010693647562054003,-0.0011725642991951577
2009,from,0.005131526504583499,0.0039689884220700435,-0.0011625380825134556
2009,can,0.0024910322837783977,0.003639953112468382,0.0011489208286899841
2009,to,0.03273216420884815,0.03387007218212104,0.0011379079732728933
2009,are,0.004035472299721004,0.005161741419376067,0.0011262691196550628
2009,i've,0.0025906735751295338,0.0014806588932074773,-0.0011100146819220565
